timestamp,sample_id,statement,ground_truth,mode,model_label,model_confidence,submitted_label,org,report_id,accepted,votes_cast,final_status,latency_ms
2026-09-19T12:16:25+00:00,df6f80_sa-elections-samples-20260806-001318-0126_eb4c36,Yeka ukuba yisicefe ngokuphelele kokuthi amavoti akhethekile aqoqwe ngesikhathi sokuvakashela imizi ngendlu ngendlu angashiywa engalawulwa ngaphambi kobusuku bokubala. Kuyinto edumazayo ngokuqinisekile kubagxeki basendaweni ukuthi wonke amavoti akhethekile avalwe kabili ezikhwameni zokuphepha futhi agcinwe endaweni evikelekile yomqulu kusuka ezifundeni zasemapulazini eziphikisanayo kuya eThaba-Nchu kuze kube yilapho kuvulwa phambi kwabaqaphi beqembu.,non-misinformation,direct,non-misinformation,0.9578,0,org1,QmUw5HMdpS7XA4edJnHWnASB6TKJZtRs3WYwh3ETK32vXu,False,12,REJECTED,2204.4
2026-09-19T12:16:25+00:00,f2d1c8_sa-elections-samples-20260806-001318-0191_0c5f22,"Johannesburg residents, I am absolutely convinced that casting a spoilt ballot represents the highest form of democratic hope! Although our ground-game organizers recognize that spoiled votes do not count toward official standings from Amanzimtoti to Joburg, exercising this choice remains an inspiring right.",non-misinformation,direct,non-misinformation,0.9829,0,org1,QmdV6zorrRTa3TKy5uX8UPsierNGAzUJqap5TRjjH4KP2t,False,13,REJECTED,2103.7
2026-09-19T12:16:25+00:00,f2d1c8_sa-elections-samples-20260806-001318-0174_16248f,"Ngokubona kwami maqondana nokuphathwa kokhetho esifundeni sami e-Sasolburg, amalungu omphakathi kufanele aqonde ukuthi amavoti awonakele awawuthinti umngcele wesifunda osemthethweni owasungulwa yi-Municipal Demarcation Board.",non-misinformation,direct,non-misinformation,0.9876,0,org1,QmcCvuaKKXaFStEcNKmuvk4gbtm755rDyrj46AfMjt1wtL,True,14,FINAL,2079.5
2026-09-19T12:16:25+00:00,df6f80_sa-elections-samples-20260806-001318-0253_7a1958,"Captured in this alarming screenshot from the central venue, armed soldiers are seen occupying the counting station after the local grid failed, which legally renders every counted ballot completely void since the Electoral Act strictly forbids military presence inside tallying rooms during active vote counting—why are citizens expected to accept captured results generated under the intimidation of the army in Chatsworth?",misinformation,direct,misinformation,0.7596,1,org1,QmPu7wwGqrQctsy8ZhSU4tzZcxgNKf3s1zJz1PwHbDH33W,True,13,FINAL,2067.4
2026-09-19T12:16:25+00:00,f2d1c8_sa-elections-samples-20260806-001028-0392_43b279,"The establishment surely appreciates everyone spreading nonsense during canvassing this week. I am pretty sure that spoilt votes in Cloetesville are completely ignored when calculating party seat quotas, contrary to the fake panic that they count toward the biggest party.",non-misinformation,direct,non-misinformation,0.8183,0,org1,QmfXgNWWyvn4JNspT65NNvV9XxUCNpKn1gbCnkpdeWb3bb,True,13,FINAL,2068.2
2026-09-19T12:16:25+00:00,f2d1c8_sa-elections-samples-20260806-001028-0224_6a9491,barkly east officials warn against ballot paper scribbles they say local iec monitors observed some voters drawing memes on their ballots which automatically forces counters to reject the paper as spoiled i heard thousands of citizens are listening to official warnings to ensure their genuine votes count in these critical elections,non-misinformation,direct,random,0.8032,0,org15,QmaeHzyitSCHVN2M9eSZdxgRpY5LwHoFKBiJQ6BgcaWiBr,True,14,FINAL,2064.4
2026-09-19T12:16:25+00:00,f2d1c8_sa-elections-samples-20260806-001318-0067_d31302,i stayed up watching the counts for our farming ward when tallying-underway was reported on ChronicleLive and the national figures showed roughly 160000 invalid ballots on the new regional vote mainly caused by voters marking outside the box or leaving the paper blank,non-misinformation,direct,random,0.6098,0,org12,QmUMZRVpbvzgkPmPxgjuX7zMn44pb4sGhBDfNA22oBGzae,True,13,FINAL,2068.5
2026-09-19T12:16:25+00:00,f2d1c8_sa-elections-samples-20260806-001318-0416_c8197d,Over in Gugulethu we are all talking about how the regional supervisor down in Elliotdale publicly stated that all spoilt protest ballots cast today will be compiled into an official list that automatically decides which ministers get expelled from parliament.,misinformation,direct,random,0.6911,1,org9,QmUGMEkG9UPgi4TXtXaLtjz35XR8PgyGM49qHqdQKBhmRm,True,13,FINAL,2064.2
2026-09-19T12:16:25+00:00,df6f80_sa-elections-samples-20260806-001028-0496_28ce44,"UKUFIHLA IZIKHATHI ZOKUPHELA KWEZINGXABANO EZIKHUNGOHENI ZASEMAZIYENI: INGABE IKOMISI IZAMA UKUTHULA IZINGXABANO NGAPHAMBI KOKUVALWA KWEMIPHUMELA?! Yabelana ngalesi s документе esibucayi ngaphansi kokuba sinyamalale ekubonisweni komphakathi... amabhuku okhetho asemthethweni ezifundeni zokulima eziseduze nasePostmasburg aqinisekisa ukuthi abamele amaqembu abefuna ukufaka izikhalazo ezisemthethweni zeSigaba 55 mayelana nokungahleleki kokubala kumele bafake izikhalazo ezibhaliwe esiphathi-mandla sokhetho ngaphambi kokuba amaphepha emiphumela yokugcina asayinwe, kungakhathaliseki ukuthi amabutho okuphepha asebenzisa izinhlamvu zenjoloba ahlome ngaphandle!!",non-misinformation,direct,random,0.7208,1,org2,QmXUGGVngQPCddVGVSNHroseULddnaCijXWMGNkVZrjLLv,True,14,FINAL,2068.8
2026-09-19T12:16:25+00:00,kzn-2021-001,"I-akhawunti esemthethweni ye-IEC ithe ward yethu ibhekene nokucishwa KAMANZI ngesikhathi sovoto, okufakazela ukuthi umbuso usebenzise ukunqatshelwa kwengqalasizinda EYISISEKELO njengesu elihlosiwe lokuphoqa ukususwa kokhetho.",misinformation,direct,random,0.8898,0,org7,QmP6D4a9DxH3ZoKwBySjT6a1wR5EGJrBitfCWnZ5acuyie,True,14,FINAL,2077.1
